"NQUEST"	"numcompfam"	"NCOMP"	"nord"	"SEX"	"PARENT"	"NASC"	"ANASC"	"CIT"	"ANINGR"	"MOTIV"	"STACIV"	"STUDIO"	"TIPOLAU"	"VOTOEDU"	"SUEDU"	"SELODE"	"ANNOEDU"	"TIPODIP"	"UNIVER"	"PRESNORD"	"NORDP"	"MOTENT"	"ANNOENUS"	"B01"	"APQUAL2"	"ASNONOC2"	"NACE2"	"NESPLAV"	"EXLAV"	"ETALAV"	"DISLAV"	"DISANN1"	"DISANN2"	"CONTRIB"	"ACONTRIB"	"FCONTRIB"	"OCCNOW"	"PROBLAV1"	"CERC2"	"PROBLAV2"	"SALMIN"	"SMARTW"	"SMARTWA"	"SMARTWB"	"ETAPEN"	"COPPU"	"PREVCOM"	"COPPIP"	"B16"	"B17A"	"B17B"	"B18"	"B19A"	"B19B"	"B19C"	"ATTIVP"	"ISCO"	"NACE"	"ETALAV2"	"MISCOVID1"	"MISCOVID2"	"MISCOVIDV1"	"ETA"	"NASCREG"	"NASCAREA"	"IREG"	"PARENTP"	"smartwa1"	"CLETA5"	"QUAL"	"Q"	"SETT"	"CFRED"	"PERC"	"PERL"	"NPERL"	"NPERC"	"AREA3"	"AREA5"	"ACOM4C"	"ACOM5"	"PESOFIT"	"PESOFIT2"	"y.hh"	"y.fam"	"y.nhh"	"GODABIT"	"QUOPRO"	"VALABIT"	"y.rhh"	"NW"	"NE"	"N"	"SO"	"IS"	"S"
936660	2	2	1	1	1	1	1944	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	2	19	4	3	12	2	NA	NA	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	1	3	0.4634229747	1876.7623144	20995	32695	11700	1	0	300000	64.2147117296223	FALSE	TRUE	1	FALSE	FALSE	0
936661	2	2	1	1	1	1	1954	1	NA	NA	1	7	3	110	110	0	1981	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	27	2	NA	NA	1	36	7	1	100	2	NA	NA	2	NA	NA	70	70	NA	NA	2	1	2	2	2	2	2	NA	2211	17	NA	2	2	NA	66	8	1	8	NA	NA	5	4	2	3	1	1	1	1	2	1	2	1	3	0.2252584862	912.24790539	0	19500	19500	1	0	1000000	0	FALSE	TRUE	1	FALSE	FALSE	0
936664	2	2	1	1	1	1	1951	1	NA	NA	1	5	NA	42	60	NA	1970	2	2	1	NA	NA	NA	2	15	7	3	2	3	16	2	NA	NA	1	44	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	1	3	0.0001984376	0.8036292235	40300	50050	9750	1	0	1250000	80.5194805194805	FALSE	TRUE	1	FALSE	FALSE	0
936666	2	2	1	1	1	1	1959	1	NA	NA	1	7	6	88	110	0	1986	3	NA	1	NA	NA	NA	1	6	NA	NA	2	3	25	2	NA	NA	1	41	4	1	100	2	NA	NA	1	0	0	64	80	NA	NA	2	1	2	2	2	2	2	6	1221	11	31	1	2	600	61	8	1	8	NA	NA	4	4	2	4	1	1	1	2	2	1	2	1	3	0.2621901772	1061.813226	0	22000	22000	1	0	400000	0	FALSE	TRUE	1	FALSE	FALSE	0
936667	1	1	1	1	1	1	1970	1	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	3	1	18	2	NA	NA	1	31	0	1	100	2	NA	NA	2	NA	NA	65	60	2	NA	1	2	2	2	2	2	2	NA	7214	3	29	2	2	NA	50	15	3	8	NA	NA	3	1	1	2	1	1	1	1	1	1	2	1	3	4.1472043765	16795.276257	18000	18000	0	1	0	130000	100	FALSE	TRUE	1	FALSE	FALSE	0
936668	3	3	1	1	1	1	1954	1	NA	NA	3	5	NA	36	60	NA	1974	2	1	1	NA	NA	NA	1	9	NA	NA	1	NA	14	1	5	NA	1	42	1	1	100	1	100	100	1	0	0	65	10	NA	NA	2	1	2	1	2	2	2	NA	3321	11	NA	2	2	NA	66	8	1	8	NA	NA	5	4	2	4	1	1	1	2	2	1	2	1	3	0.0001984376	0.8036292235	39000	56500	17500	1	0	400000	69.0265486725664	FALSE	TRUE	1	FALSE	FALSE	0
936671	2	2	1	1	1	1	1982	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	4	1	14	1	10	NA	1	5	1	1	50	1	50	6	2	NA	NA	75	40	2	NA	1	2	2	2	2	2	2	NA	5223	7	38	2	2	NA	38	19	3	8	NA	NA	2	1	1	4	1	1	1	1	1	1	2	1	3	4.6971388368	19022.391283	13500	13500	0	2	0	130000	100	FALSE	TRUE	1	FALSE	FALSE	0
936678	2	2	1	1	1	1	1947	1	NA	NA	1	7	6	106	110	0	1971	1	NA	1	NA	NA	NA	2	15	5	11	1	NA	25	2	NA	NA	1	45	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	73	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	2	4	0.0909512825	368.33292413	26000	39000	13000	1	0	100000	66.6666666666667	FALSE	TRUE	1	FALSE	FALSE	0
936682	2	2	1	2	1	1	1949	1	NA	NA	4	7	6	110	110	1	1972	2	NA	1	NA	NA	NA	1	6	NA	NA	2	3	20	2	NA	NA	1	47	4	1	100	2	NA	NA	1	6	6	62	30	NA	NA	2	1	2	1	2	2	2	NA	2411	13	23	2	2	NA	71	8	1	8	NA	NA	5	4	2	4	1	1	1	2	2	1	2	2	4	0.5225679697	2116.2866881	29900	29900	0	1	0	450000	100	FALSE	TRUE	1	FALSE	FALSE	0
936683	2	2	1	1	1	1	1957	1	NA	NA	1	5	NA	40	60	NA	1977	2	2	1	NA	NA	NA	1	5	NA	NA	3	1	22	2	NA	NA	1	43	0	1	100	2	NA	NA	2	NA	NA	65	60	1	80	1	2	2	2	2	2	2	NA	1321	3	30	2	2	NA	63	9	2	8	NA	NA	4	3	1	2	1	1	1	1	2	1	2	2	4	0.2112251956	855.41612852	140000	158200	18200	1	0	300000	88.4955752212389	FALSE	TRUE	1	FALSE	FALSE	0
936684	2	2	1	1	1	1	1950	1	NA	NA	1	7	6	99	110	0	1977	2	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	30	2	NA	NA	1	41	0	1	100	2	NA	NA	1	0	1	68	25	NA	NA	2	1	2	1	2	2	2	NA	2411	13	NA	2	2	NA	70	13	3	8	NA	NA	5	4	2	4	1	1	1	1	2	1	2	2	4	0.0909512825	368.33292413	36400	57200	20800	1	0	800000	63.6363636363636	FALSE	TRUE	1	FALSE	FALSE	0
936688	2	2	1	1	1	1	1955	1	NA	NA	1	7	6	110	110	1	1978	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	24	2	NA	NA	1	41	0	1	100	2	NA	NA	1	10	3	62	40	NA	NA	2	1	2	1	2	2	2	NA	2411	13	NA	2	2	NA	65	8	1	8	NA	NA	5	4	2	4	1	1	1	1	1	1	2	2	4	0.1259515999	510.07660176	30550	30550	0	1	0	250000	100	FALSE	TRUE	1	FALSE	FALSE	0
936689	2	2	1	1	1	1	1955	1	NA	NA	1	5	NA	44	60	NA	1972	3	1	1	NA	NA	NA	1	6	NA	NA	1	NA	22	2	NA	NA	1	40	1	1	100	2	NA	NA	2	NA	NA	70	30	NA	NA	2	1	2	1	2	2	2	NA	3322	3	NA	2	2	NA	65	3	1	8	NA	NA	5	4	2	2	1	1	1	2	2	1	2	2	4	0.1672432194	677.29868526	10000	10000	0	1	0	650000	100	FALSE	TRUE	1	FALSE	FALSE	0
936691	3	3	1	2	1	1	1959	1	NA	NA	3	7	6	99	110	0	1983	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	24	2	NA	NA	1	40	0	1	0	2	NA	NA	2	NA	NA	67	30	NA	NA	2	1	2	2	2	2	2	NA	2411	13	NA	2	2	NA	61	8	1	8	NA	NA	4	4	2	4	0	1	1	3	3	1	2	2	4	0.7878537838	3190.6365707	0	18000	18000	1	0	150000	0	FALSE	TRUE	1	FALSE	FALSE	0
936692	3	3	1	1	1	1	1955	1	NA	NA	1	7	6	110	110	1	1978	2	NA	1	NA	NA	NA	1	7	NA	NA	1	NA	24	2	NA	NA	1	38	0	1	100	2	NA	NA	1	0	28	67	20	NA	NA	2	1	2	2	2	2	2	NA	2421	11	NA	2	2	NA	65	8	1	8	NA	NA	5	4	2	4	1	1	1	1	2	1	2	2	4	0.3121189911	1264.0140692	0	20800	20800	1	0	500000	0	FALSE	TRUE	1	FALSE	FALSE	0
936693	2	2	1	2	1	1	1955	1	NA	NA	1	5	NA	39	60	NA	1989	2	2	1	NA	NA	NA	2	15	3	16	1	NA	19	2	NA	NA	1	39	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	65	8	1	8	NA	NA	5	6	3	5	0	1	0	0	2	1	2	2	4	0.1450429512	587.39242476	10400	90200	79800	1	0	550000	11.529933481153	FALSE	TRUE	1	FALSE	FALSE	0
936701	6	6	1	2	1	1	1965	1	NA	NA	1	7	3	110	110	1	1990	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	29	1	1	NA	1	25	0	1	100	2	NA	NA	2	NA	NA	70	50	NA	NA	2	1	2	2	2	2	2	NA	2212	17	NA	2	2	NA	55	8	1	8	NA	NA	4	4	2	3	1	1	1	2	2	1	2	2	4	0.2654369457	1074.9619326	0	25000	25000	1	0	200000	0	FALSE	TRUE	1	FALSE	FALSE	0
936704	3	3	1	1	1	1	1962	1	NA	NA	1	5	NA	44	60	NA	1981	3	1	1	NA	NA	NA	1	9	NA	NA	1	NA	21	2	NA	NA	1	38	1	1	100	2	NA	NA	2	NA	NA	65	10	NA	NA	2	1	2	2	2	2	2	NA	1120	3	NA	2	2	NA	58	8	1	8	NA	NA	4	4	2	2	1	1	1	2	2	1	2	2	4	0.2223603193	900.51095936	0	27000	27000	1	0	250000	0	FALSE	TRUE	1	FALSE	FALSE	0
936711	1	1	1	1	1	1	1959	1	NA	NA	2	7	8	110	110	1	1983	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	25	2	NA	NA	1	30	0	1	100	2	NA	NA	2	NA	NA	70	80	NA	NA	1	1	2	2	2	2	2	6	2611	13	25	2	2	NA	61	8	1	8	NA	NA	4	4	2	4	1	1	1	1	1	1	2	2	4	0.2090504093	846.6087168	22000	22000	0	1	0	400000	100	FALSE	TRUE	1	FALSE	FALSE	0
936723	5	5	1	1	1	1	1964	1	NA	NA	1	5	NA	40	60	NA	1983	2	1	1	NA	NA	NA	1	9	NA	NA	2	3	22	2	NA	NA	1	35	1	1	100	2	NA	NA	2	NA	NA	67	10	NA	NA	2	1	2	2	2	2	2	NA	1120	3	30	2	2	NA	56	8	1	8	NA	NA	4	4	2	2	1	1	1	4	4	1	2	2	4	0.2457733885	995.32880043	0	38000	38000	1	0	1200000	0	FALSE	TRUE	1	FALSE	FALSE	0
936739	3	3	1	2	1	1	1982	1	NA	NA	1	7	1	97	110	0	2009	2	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	28	2	NA	NA	1	10	0	1	100	2	NA	NA	2	NA	NA	68	100	NA	NA	2	1	2	2	2	2	2	NA	2262	7	NA	2	2	NA	38	8	1	8	NA	NA	2	4	2	4	1	1	1	2	2	1	2	2	4	0.819546221	3318.9840523	0	33000	33000	5	0	1000000	0	FALSE	TRUE	1	FALSE	FALSE	0
936751	1	1	1	2	1	1	1930	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	21	NA	NA	4	1	15	1	2	NA	2	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	1	NA	0	NA	NA	NA	NA	NA	90	8	1	8	NA	NA	5	7	3	5	1	1	0	0	1	1	2	2	4	0.6807695674	2756.9687708	22900	22900	0	1	50	250000	100	FALSE	TRUE	1	FALSE	FALSE	0
936754	3	3	1	2	1	1	1943	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	1	17	1	NA	19	2	NA	NA	1	20	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	77	8	1	8	NA	NA	5	6	3	5	0	1	0	1	2	1	2	2	4	0.3871719587	1567.962274	15600	15600	0	1	0	180000	100	FALSE	TRUE	1	FALSE	FALSE	0
936759	2	2	1	2	1	1	1948	1	NA	NA	1	5	NA	7	10	NA	1967	2	2	1	NA	NA	NA	2	15	4	3	2	1	19	2	NA	NA	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	2	4	0.241027917	976.110672	20540	38090	17550	1	0	500000	53.9249146757679	FALSE	TRUE	1	FALSE	FALSE	0
936762	1	1	1	1	1	1	1950	1	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	1	3	2	1	15	2	NA	NA	1	37	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	70	8	1	8	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	4	0.7826306438	3169.4839888	16250	16250	0	1	0	200000	100	FALSE	TRUE	1	FALSE	FALSE	0
936765	2	2	1	1	1	1	1949	1	NA	NA	1	7	3	106	110	0	1976	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	27	2	NA	NA	1	51	6	1	100	2	NA	NA	2	NA	NA	70	75	NA	NA	2	1	2	1	2	2	2	6	2211	17	36	2	2	NA	71	8	1	8	NA	NA	5	4	2	3	1	1	1	1	2	1	2	2	4	0.192643123	780.16277388	154800	158050	3250	1	0	350000	97.9436887061057	FALSE	TRUE	1	FALSE	FALSE	0
936768	2	2	1	2	1	1	1951	1	NA	NA	1	7	9	110	110	0	1974	5	NA	1	NA	NA	NA	2	15	3	16	1	NA	25	2	NA	NA	1	39	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	2	4	0.1437226827	582.04562425	24050	45500	21450	1	0	700000	52.8571428571429	FALSE	TRUE	1	FALSE	FALSE	0
936773	1	1	1	2	1	1	1938	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	1	NA	15	2	NA	NA	1	10	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	82	8	1	8	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	4	0.6572337875	2661.653978	13975	13975	0	1	0	150000	100	FALSE	TRUE	1	FALSE	FALSE	0
936777	1	1	1	1	1	1	1948	1	NA	NA	3	7	3	110	110	1	1972	3	NA	1	NA	NA	NA	2	15	5	16	1	NA	24	1	2	NA	1	44	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	19	3	8	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	4	0.1775484426	719.03259912	66200	66200	0	1	0	200000	100	FALSE	TRUE	1	FALSE	FALSE	0
936779	1	1	1	2	1	1	1958	1	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	1	3	4	3	15	1	3	NA	1	42	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	62	8	1	8	NA	NA	4	6	3	5	1	1	0	0	1	1	2	2	4	0.9427466425	3817.9189794	14560	14560	0	1	0	80000	100	FALSE	TRUE	1	FALSE	FALSE	0
936783	4	4	1	1	1	1	1974	1	NA	NA	2	7	8	93	100	0	1999	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	25	2	NA	NA	1	18	0	1	100	2	NA	NA	1	0	10	70	50	NA	NA	2	1	2	2	2	2	2	NA	2611	13	NA	2	2	NA	46	8	1	8	NA	NA	3	4	2	4	1	1	1	2	2	1	2	2	4	0.5692497528	2305.3377623	0	13000	13000	1	0	400000	0	FALSE	TRUE	1	FALSE	FALSE	0
936788	4	4	1	2	1	1	1962	1	NA	NA	1	7	8	110	110	1	1985	3	NA	1	NA	NA	NA	1	5	NA	NA	1	NA	24	1	2	NA	1	37	4	1	100	2	NA	NA	2	NA	NA	63	70	2	NA	1	2	2	2	2	2	2	NA	1112	15	NA	2	2	NA	58	8	1	8	NA	NA	4	3	1	3	1	1	1	3	3	1	2	2	4	0.2141359164	867.20391508	30000	37000	7000	1	0	370000	81.0810810810811	FALSE	TRUE	1	FALSE	FALSE	0
936789	1	1	1	2	1	1	1947	1	NA	NA	2	7	6	98	110	0	1971	2	NA	1	NA	NA	NA	2	15	2	11	2	1	23	2	NA	NA	1	43	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	73	8	1	8	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	4	0.1764230099	714.47484137	27950	27950	0	1	0	250000	100	FALSE	TRUE	1	FALSE	FALSE	0
936792	1	1	1	2	1	1	1963	1	NA	NA	2	5	NA	42	60	NA	1981	2	1	1	NA	NA	NA	1	4	NA	NA	3	1	18	2	NA	NA	1	37	3	1	100	2	NA	NA	2	NA	NA	60	80	1	85	1	2	2	2	2	2	2	NA	1219	8	44	2	2	NA	57	8	1	8	NA	NA	4	3	1	4	1	1	1	1	1	1	2	2	4	0.4097246763	1659.295878	24000	24000	0	1	0	150000	100	FALSE	TRUE	1	FALSE	FALSE	0
936793	3	3	1	2	1	1	1961	1	NA	NA	1	5	NA	48	60	NA	1978	5	2	1	NA	NA	NA	1	3	NA	NA	1	NA	18	2	NA	NA	1	38	0	1	100	2	NA	NA	1	0	30	61	90	2	NA	1	2	2	2	2	2	2	NA	2341	16	NA	2	2	NA	59	8	1	8	NA	NA	4	2	1	3	1	1	1	3	3	1	2	2	4	0.4630809834	1875.377324	23000	38600	15600	1	0	400000	59.5854922279793	FALSE	TRUE	1	FALSE	FALSE	0
936794	2	2	1	1	1	1	1954	1	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	7	NA	NA	1	NA	17	2	NA	NA	1	43	5	1	100	2	NA	NA	1	0	0	61	10	NA	NA	2	1	2	1	2	2	2	NA	2412	3	NA	2	2	NA	66	8	1	8	NA	NA	5	4	2	2	1	1	1	2	2	1	2	2	4	0.1802063584	729.79658055	22100	43700	21600	1	0	800000	50.5720823798627	FALSE	TRUE	1	FALSE	FALSE	0
936796	3	3	1	1	1	1	1953	1	NA	NA	1	8	3	110	110	1	1986	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	36	2	NA	NA	1	31	0	1	100	2	NA	NA	2	NA	NA	70	50	NA	NA	2	1	2	2	2	2	2	NA	2212	17	NA	2	2	NA	67	8	1	8	NA	NA	5	4	2	3	1	1	1	3	3	1	2	2	4	0.2790259874	1129.9945978	0	24180	24180	1	0	270000	0	FALSE	TRUE	1	FALSE	FALSE	0
936799	1	1	1	1	1	2	1962	2	1994	3	2	7	6	100	110	0	1986	2	NA	1	NA	NA	NA	1	7	NA	NA	1	NA	16	1	1	NA	1	14	1	1	25	1	75	15	2	NA	NA	68	50	NA	NA	2	1	2	2	2	2	2	NA	5243	19	NA	1	2	1800	58	NA	NA	8	NA	NA	4	4	2	4	1	1	1	1	1	1	2	2	4	0.2090504093	846.6087168	0	0	0	1	0	110000	NA	FALSE	TRUE	1	FALSE	FALSE	0
936801	4	4	1	2	1	1	1966	1	NA	NA	1	7	9	110	110	1	1989	3	NA	1	NA	NA	NA	1	3	NA	NA	1	NA	28	2	NA	NA	1	30	4	1	100	2	NA	NA	2	NA	NA	65	60	2	NA	1	2	2	2	2	2	2	NA	2330	16	NA	2	2	NA	54	15	3	8	NA	NA	3	2	1	3	0	1	1	3	3	1	2	2	4	0.2613226295	1058.2998464	25000	40000	15000	1	0	500000	62.5	FALSE	TRUE	1	FALSE	FALSE	0
936803	3	3	1	2	1	1	1971	1	NA	NA	1	6	10	110	110	1	1994	3	NA	1	NA	NA	NA	1	2	NA	NA	1	NA	23	2	NA	NA	1	26	0	1	100	2	NA	NA	2	NA	NA	63	80	2	NA	1	2	2	2	1	2	2	NA	5414	9	NA	2	2	NA	49	8	1	8	NA	NA	3	2	1	4	0	1	1	2	2	1	2	2	4	0.3470203951	1405.357169	14000	28000	14000	1	0	400000	50	FALSE	TRUE	1	FALSE	FALSE	0
936813	2	2	1	2	1	1	1987	1	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	21	NA	NA	10	2	25	2	NA	NA	2	NA	NA	2	NA	1	50	20	NA	NA	NA	NA	NA	NA	NA	2	1	2	2	2	2	2	NA	2655	18	25	2	2	NA	33	8	1	3	NA	NA	1	7	3	5	1	1	1	2	2	1	1	3	5	2.0399028674	8261.1632041	0	0	0	1	0	280000	NA	TRUE	FALSE	1	FALSE	FALSE	0
936814	2	2	1	1	1	1	1963	1	NA	NA	1	7	6	96	110	0	1988	2	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	24	2	NA	NA	1	30	0	1	100	2	NA	NA	1	0	30	68	50	NA	NA	2	1	2	2	2	2	2	NA	2411	13	NA	2	2	NA	57	3	1	8	NA	NA	4	4	2	4	1	1	1	1	1	1	2	2	4	0.0927728837	375.71001308	0	0	0	1	0	400000	NA	FALSE	TRUE	1	FALSE	FALSE	0
936824	5	5	1	1	1	1	1959	1	NA	NA	1	7	8	110	110	0	1984	3	NA	1	NA	NA	NA	1	5	NA	NA	2	1	26	2	NA	NA	1	37	0	2	NA	2	NA	NA	NA	NA	NA	62	70	1	80	1	2	2	2	2	2	2	NA	1219	3	40	2	2	NA	61	8	1	8	NA	NA	4	3	1	2	1	1	1	2	3	1	2	2	4	0.2532010132	1025.4090656	200000	232000	32000	1	0	600000	86.2068965517241	FALSE	TRUE	1	FALSE	FALSE	0
936831	2	2	1	1	1	1	1968	1	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	1	NA	15	1	10	NA	1	25	1	1	100	2	NA	NA	2	NA	NA	67	80	3	NA	1	2	2	2	2	2	2	NA	9613	19	NA	2	2	NA	52	8	1	8	NA	NA	3	1	1	4	1	1	1	2	2	1	2	2	4	0.4860137928	1968.2502173	11000	20000	9000	2	0	150000	55	FALSE	TRUE	1	FALSE	FALSE	0
936839	2	2	1	2	1	1	1966	1	NA	NA	1	5	NA	41	60	NA	1986	2	2	1	NA	NA	NA	1	2	NA	NA	1	NA	20	2	NA	NA	1	34	0	1	100	2	NA	NA	2	NA	NA	63	70	1	75	1	2	2	2	2	2	2	NA	4311	14	NA	2	2	NA	54	8	1	8	NA	NA	3	2	1	4	1	1	1	2	2	1	2	2	4	0.3508329207	1420.7970692	24000	44000	20000	1	0	180000	54.5454545454545	FALSE	TRUE	1	FALSE	FALSE	0
936850	4	4	1	1	1	1	1963	1	NA	NA	1	7	6	108	110	0	1987	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	26	2	NA	NA	1	33	2	1	100	2	NA	NA	1	2	2	62	30	NA	NA	2	1	2	2	2	2	2	NA	2411	14	NA	2	2	NA	57	8	1	8	NA	NA	4	4	2	4	1	1	1	2	2	1	2	2	3	0.2983956483	1208.437514	0	0	0	1	0	500000	NA	FALSE	TRUE	1	FALSE	FALSE	0
936862	3	3	1	1	1	1	1982	1	NA	NA	1	5	NA	69	100	NA	2001	2	2	1	NA	NA	NA	1	9	NA	NA	4	3	19	2	NA	NA	1	19	0	1	100	2	NA	NA	2	NA	NA	65	70	NA	NA	2	1	2	2	2	2	2	NA	1120	13	35	2	2	NA	38	8	1	8	NA	NA	2	4	2	4	1	1	1	2	2	1	2	2	3	0.9628549672	3899.3533236	0	13500	13500	1	0	600000	0	FALSE	TRUE	1	FALSE	FALSE	0
936872	4	4	1	1	1	1	1975	1	NA	NA	1	5	NA	47	60	NA	1994	2	2	1	NA	NA	NA	1	2	NA	NA	1	NA	21	2	NA	NA	1	25	1	1	100	2	NA	NA	2	NA	NA	60	100	2	NA	1	2	2	2	2	2	2	NA	4110	7	NA	2	2	NA	45	8	1	8	NA	NA	3	2	1	4	1	1	1	2	2	1	2	2	3	0.5851064079	2369.5537687	198000	207960	9960	1	0	1000000	95.2106174264282	FALSE	TRUE	1	FALSE	FALSE	0
936874	2	2	1	2	1	1	1972	1	NA	NA	2	7	3	106	110	0	1997	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	28	2	NA	NA	1	20	0	1	100	2	NA	NA	2	NA	NA	70	60	NA	NA	2	1	2	2	2	2	2	NA	2211	17	NA	2	2	NA	48	8	1	8	NA	NA	3	4	2	3	1	1	1	1	1	1	2	2	3	0.4329622677	1753.4030723	0	0	0	1	0	160000	NA	FALSE	TRUE	1	FALSE	FALSE	0
936875	3	3	1	1	1	1	1962	1	NA	NA	2	5	NA	36	60	NA	1981	2	2	1	NA	NA	NA	1	2	NA	NA	5	1	18	1	7	NA	1	35	3	1	100	1	20	10	2	NA	NA	64	80	3	NA	1	2	2	2	1	2	2	NA	4110	3	25	2	2	NA	58	16	3	8	NA	NA	4	2	1	2	0	1	1	3	3	1	2	2	3	0.4594396345	1860.6306526	18000	68000	50000	1	0	70000	26.4705882352941	FALSE	TRUE	1	FALSE	FALSE	0
936912	1	1	1	1	1	1	1959	1	NA	NA	2	7	9	110	110	1	1984	3	NA	1	NA	NA	NA	2	16	NA	NA	1	NA	26	2	NA	NA	1	21	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	61	8	1	8	NA	NA	4	6	3	5	1	1	0	0	1	1	2	2	5	0.2090504093	846.6087168	7280	7280	0	5	0	320000	100	FALSE	TRUE	1	FALSE	FALSE	0
936918	2	2	1	1	1	1	1948	1	NA	NA	1	5	NA	47	60	NA	1970	6	2	1	NA	NA	NA	2	15	4	22	6	1	16	2	NA	NA	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	2	5	0.2119487291	858.34628199	26000	51740	25740	1	0	300000	50.251256281407	FALSE	TRUE	1	FALSE	FALSE	0
936942	1	1	1	2	1	1	1944	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	2	8	2	1	18	1	1	NA	1	32	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	8	1	8	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	5	0.5788145331	2344.0730435	15200	15200	0	2	0	90000	100	FALSE	TRUE	1	FALSE	FALSE	0
